Time,GPS_Lat,GPS_Lon,GPS_Alt,N(m),E(m),Target_Alt,Yaw(deg),Local_X(m),Local_Y(m),Yaw_Offset(deg),Initial_Yaw(deg)
2025-06-29T15:22:37.661982+09:00,36.075774,136.2132943,0.508,-0.2,-0.1,0.5,175.41513124555854,-0.04225702409166843,-0.22240893822163343,0.0,175.41513124555854
2025-06-29T15:22:37.762063+09:00,36.075774,136.2132943,0.508,-0.2,-0.2,0.5,175.41513124555854,-0.04225702409166843,-0.22240893822163343,0.0,175.41513124555854
2025-06-29T15:22:37.862144+09:00,36.075774,136.2132943,0.508,-0.2,-0.2,0.5,175.41513124555854,-0.04225702409166843,-0.22240893822163343,0.0,175.41513124555854
2025-06-29T15:22:37.962226+09:00,36.075774,136.2132943,0.508,-0.2,-0.30000000000000004,0.5,175.41513124555854,-0.04225702409166843,-0.22240893822163343,0.0,175.41513124555854
2025-06-29T15:22:38.062305+09:00,36.075774,136.2132943,0.508,-0.2,-0.30000000000000004,0.5,175.41513124555854,-0.04225702409166843,-0.22240893822163343,0.0,175.41513124555854
2025-06-29T15:22:38.162386+09:00,36.0757741,136.2132941,0.509,-0.2,-0.4,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.262467+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.362546+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.462624+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.562703+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.662782+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.762861+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.862939+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:38.963017+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:39.063107+09:00,36.0757741,136.2132941,0.509,-0.2,-0.5,0.5,175.41513124555854,-0.06040487298741937,-0.21154117165133357,0.0,175.41513124555854
2025-06-29T15:22:39.163204+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.263297+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.363385+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.463466+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.563547+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.663627+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.763708+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.863788+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:39.963870+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:40.063948+09:00,36.0757742,136.2132927,0.515,-0.2,-0.5,0.5,175.41513124555854,-0.18660980591084808,-0.20202103396877646,0.0,175.41513124555854
2025-06-29T15:22:40.164027+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.264106+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.364185+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.464263+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.564343+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.664421+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.764500+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.864578+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:40.964657+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:41.064736+09:00,36.0757741,136.2132906,0.512,-0.2,-0.5,0.5,175.41513124555854,-0.37557136395480484,-0.21547175059095025,0.0,175.41513124555854
2025-06-29T15:22:41.164814+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.264893+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.364973+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.465052+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.565131+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.665221+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.765315+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.865403+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:41.965485+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:42.065571+09:00,36.075774,136.2132893,0.508,-0.2,-0.5,0.5,175.41513124555854,-0.4924948626430705,-0.22802404826506972,0.0,175.41513124555854
2025-06-29T15:22:42.165656+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.265748+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.365843+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.465929+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.566009+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.666088+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.766167+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.866245+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:42.966325+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:43.066424+09:00,36.0757741,136.2132887,0.521,-0.2,-0.5,0.5,175.41513124555854,-0.546661744476296,-0.21760548884049058,0.0,175.41513124555854
2025-06-29T15:22:43.166528+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.266624+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.366713+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.466795+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.566875+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.666955+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.767035+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.867115+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:43.967196+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:44.067277+09:00,36.0757742,136.2132888,0.523,-0.2,-0.5,0.5,175.41513124555854,-0.5377953251590952,-0.20640081586316228,0.0,175.41513124555854
2025-06-29T15:22:44.167360+09:00,36.0757741,136.2132891,0.531,-0.2,-0.4,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.267440+09:00,36.0757741,136.2132891,0.531,-0.2,-0.4,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.367521+09:00,36.0757741,136.2132891,0.531,-0.2,-0.30000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.467601+09:00,36.0757741,136.2132891,0.531,-0.2,-0.30000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.567681+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.667762+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.767842+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.867921+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:44.968001+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.068081+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.168161+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.268240+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.368320+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.468400+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.568477+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.668555+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.768633+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.868714+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:45.968792+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.068871+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.168951+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.269030+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.369108+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.469187+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.569265+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.669344+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.769422+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.869500+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:46.969577+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.069669+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.169762+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.269845+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.369927+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.470015+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.570095+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.670175+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.770253+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.870334+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:47.970413+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.070492+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.170572+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.270653+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.370735+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.470814+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.570895+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.670973+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.771053+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.871133+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:48.971213+09:00,36.0757741,136.2132891,0.531,-0.2,-0.20000000000000004,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.071298+09:00,36.0757741,136.2132891,0.531,-0.2,-0.10000000000000003,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.171382+09:00,36.0757741,136.2132891,0.531,-0.2,-0.10000000000000003,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.271464+09:00,36.0757741,136.2132891,0.531,-0.2,-2.7755575615628914e-17,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.371547+09:00,36.0757741,136.2132891,0.531,-0.2,-2.7755575615628914e-17,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.471628+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.571708+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.671786+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.771864+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.871942+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:49.972022+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.072101+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.172180+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.272259+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.372336+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.472414+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.572493+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.672570+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.772649+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.872727+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:50.972805+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.072896+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.172992+09:00,36.0757741,136.2132891,0.531,-0.2,0.09999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.273082+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.373173+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.473261+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.573343+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.673423+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.773502+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.873581+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:51.973661+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:52.073740+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:52.173819+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:52.273897+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:52.373977+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:52.474056+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:52.574135+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
2025-06-29T15:22:52.674213+09:00,36.0757741,136.2132891,0.531,-0.2,0.19999999999999998,0.5,175.41513124555854,-0.510642715729773,-0.21715628076344728,0.0,175.41513124555854
